	1.000000	0.460000	0.490000	0.460000	0.820000	0.970000	0.940000	0.910000	0.850000	0.790000	0.610000	0.580000	0.550000	0.880000	0.760000	0.640000	0.670000	0.700000	0.730000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	0.970000	1.000000	0.460000	0.430000	0.790000	0.940000	0.910000	0.880000	0.820000	0.760000	0.580000	0.550000	0.520000	0.850000	0.730000	0.610000	0.640000	0.670000	0.700000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	0.940000	0.970000	1.000000	0.400000	0.760000	0.910000	0.880000	0.850000	0.790000	0.730000	0.550000	0.520000	0.490000	0.820000	0.700000	0.580000	0.610000	0.640000	0.670000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	0.910000	0.940000	0.970000	1.000000	0.730000	0.880000	0.850000	0.820000	0.760000	0.700000	0.520000	0.490000	0.460000	0.790000	0.670000	0.550000	0.580000	0.610000	0.640000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	0.880000	0.910000	0.940000	0.970000	1.000000	0.850000	0.820000	0.790000	0.730000	0.670000	0.490000	0.460000	0.430000	0.760000	0.640000	0.520000	0.550000	0.580000	0.610000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	0.850000	0.880000	0.910000	0.940000	0.970000	0.820000	0.790000	0.760000	0.700000	1.000000	0.460000	0.430000	0.400000	0.730000	0.610000	0.490000	0.520000	0.550000	0.580000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	0.820000	0.850000	0.880000	0.910000	0.940000	0.790000	0.760000	0.730000	0.670000	0.970000	0.430000	0.400000	0.370000	0.700000	1.000000	0.460000	0.490000	0.520000	0.550000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	0.790000	0.820000	0.850000	0.880000	0.910000	0.760000	0.730000	0.700000	0.640000	0.940000	0.400000	0.370000	0.340000	0.670000	0.970000	0.430000	0.460000	0.490000	0.520000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
	0.760000	0.790000	0.820000	0.850000	0.880000	0.730000	0.700000	0.670000	0.610000	0.910000	0.370000	0.340000	0.310000	0.640000	0.940000	0.400000	0.430000	0.460000	0.490000	0.970000	0.000000	0.000000	0.000000	0.000000	1.000000
	0.730000	0.760000	0.790000	0.820000	0.850000	0.700000	0.670000	0.640000	0.580000	0.880000	0.340000	0.310000	0.280000	0.610000	0.910000	0.370000	0.400000	0.430000	0.460000	0.940000	0.000000	0.000000	0.000000	1.000000	0.970000
	0.700000	0.730000	0.760000	0.790000	0.820000	0.670000	0.640000	0.610000	0.550000	0.850000	0.310000	0.280000	0.250000	0.580000	0.880000	0.340000	0.370000	0.400000	0.430000	0.910000	0.000000	0.000000	1.000000	0.970000	0.940000
	0.670000	0.700000	0.730000	0.760000	0.790000	0.640000	0.610000	0.580000	0.520000	0.820000	0.280000	0.250000	0.220000	0.550000	0.850000	0.310000	0.340000	0.370000	0.400000	0.880000	0.000000	1.000000	0.970000	0.940000	0.910000
	0.640000	0.670000	0.700000	0.730000	0.760000	0.610000	0.580000	0.550000	0.490000	0.790000	0.250000	0.220000	0.190000	0.520000	0.820000	0.280000	0.310000	0.340000	0.370000	0.850000	1.000000	0.970000	0.940000	0.910000	0.880000
	0.610000	0.640000	0.670000	0.700000	0.730000	0.580000	0.550000	0.520000	0.460000	0.760000	0.220000	0.190000	0.160000	0.490000	0.790000	1.000000	0.280000	0.310000	0.340000	0.820000	0.970000	0.940000	0.910000	0.880000	0.850000
	0.580000	0.610000	0.640000	0.670000	0.700000	0.550000	0.520000	0.490000	0.430000	0.730000	0.190000	1.000000	0.130000	0.460000	0.760000	0.970000	0.250000	0.280000	0.310000	0.790000	0.940000	0.910000	0.880000	0.850000	0.820000
	0.550000	0.580000	0.610000	0.640000	0.670000	0.520000	0.490000	0.460000	0.400000	0.700000	0.160000	0.970000	1.000000	0.430000	0.730000	0.940000	0.220000	0.250000	0.280000	0.760000	0.910000	0.880000	0.850000	0.820000	0.790000
	0.520000	0.550000	0.580000	0.610000	0.640000	0.490000	0.460000	0.430000	0.370000	0.670000	0.130000	0.940000	0.970000	0.400000	0.700000	0.910000	1.000000	0.220000	0.250000	0.730000	0.880000	0.850000	0.820000	0.790000	0.760000
	0.490000	0.520000	0.550000	0.580000	0.610000	0.460000	0.430000	0.400000	0.340000	0.640000	0.100000	0.910000	0.940000	0.370000	0.670000	0.880000	0.970000	1.000000	0.220000	0.700000	0.850000	0.820000	0.790000	0.760000	0.730000
	0.460000	0.490000	0.520000	0.550000	0.580000	0.430000	0.400000	0.370000	0.310000	0.610000	0.070000	0.880000	0.910000	0.340000	0.640000	0.850000	0.940000	0.970000	1.000000	0.670000	0.820000	0.790000	0.760000	0.730000	0.700000
	0.430000	0.460000	0.490000	0.520000	0.550000	0.400000	0.370000	0.340000	0.280000	0.580000	0.040000	0.850000	0.880000	1.000000	0.610000	0.820000	0.910000	0.940000	0.970000	0.640000	0.790000	0.760000	0.730000	0.700000	0.670000
	0.400000	0.430000	0.460000	0.490000	0.520000	0.370000	0.340000	0.310000	1.000000	0.550000	0.010000	0.820000	0.850000	0.970000	0.580000	0.790000	0.880000	0.910000	0.940000	0.610000	0.760000	0.730000	0.700000	0.670000	0.640000
